iso3,country,indicator,year,value
SWE,Sweden,NY.GDP.PCAP.CD,2023,54950.2834725622
SWZ,Eswatini,NY.GDP.PCAP.CD,2021,3984.00229174306
SWZ,Eswatini,NY.GDP.PCAP.CD,2022,3894.1620089869
SWZ,Eswatini,NY.GDP.PCAP.CD,2023,3755.52111232464
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.CD,2021,32548.4366854902
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.CD,2022,37793.1283815826
SXM,Sint Maarten (Dutch part),NY.GDP.PCAP.CD,2023,39451.822911732
SYC,Seychelles,NY.GDP.PCAP.CD,2021,14982.9111487767
SYC,Seychelles,NY.GDP.PCAP.CD,2022,16682.6990711785
SYC,Seychelles,NY.GDP.PCAP.CD,2023,18130.5297135548
SYR,Syrian Arab Republic,NY.GDP.PCAP.CD,2021,688.566109726934
SYR,Syrian Arab Republic,NY.GDP.PCAP.CD,2022,1056.78264718197
SYR,Syrian Arab Republic,NY.GDP.PCAP.CD,2023,
TCA,Turks and Caicos Islands,NY.GDP.PCAP.CD,2021,27329.2885087196
TCA,Turks and Caicos Islands,NY.GDP.PCAP.CD,2022,31280.5418020808
TCA,Turks and Caicos Islands,NY.GDP.PCAP.CD,2023,35470.2151608295
TCD,Chad,NY.GDP.PCAP.CD,2021,946.358500208374
TCD,Chad,NY.GDP.PCAP.CD,2022,966.036468278568
TCD,Chad,NY.GDP.PCAP.CD,2023,949.991054236266
TEA,East Asia & Pacific (IDA & IBRD countries),NY.GDP.PCAP.CD,2021,10086.4082581275
TEA,East Asia & Pacific (IDA & IBRD countries),NY.GDP.PCAP.CD,2022,10220.556668162
TEA,East Asia & Pacific (IDA & IBRD countries),NY.GDP.PCAP.CD,2023,10240.3474676862
TEC,Europe & Central Asia (IDA & IBRD countries),NY.GDP.PCAP.CD,2021,9992.00521619821
TEC,Europe & Central Asia (IDA & IBRD countries),NY.GDP.PCAP.CD,2022,11422.1622613514
TEC,Europe & Central Asia (IDA & IBRD countries),NY.GDP.PCAP.CD,2023,12070.5942969794
TGO,Togo,NY.GDP.PCAP.CD,2021,1076.29520076949
TGO,Togo,NY.GDP.PCAP.CD,2022,1071.61539220759
TGO,Togo,NY.GDP.PCAP.CD,2023,1182.32951436696
THA,Thailand,NY.GDP.PCAP.CD,2021,7055.18760721422
THA,Thailand,NY.GDP.PCAP.CD,2022,6910.00995211206
THA,Thailand,NY.GDP.PCAP.CD,2023,7210.54130832685
TJK,Tajikistan,NY.GDP.PCAP.CD,2021,896.748053372182
TJK,Tajikistan,NY.GDP.PCAP.CD,2022,1052.17949484894
TJK,Tajikistan,NY.GDP.PCAP.CD,2023,1178.47990060249
TKM,Turkmenistan,NY.GDP.PCAP.CD,2021,3713.20113171765
TKM,Turkmenistan,NY.GDP.PCAP.CD,2022,5198.18947409551
TKM,Turkmenistan,NY.GDP.PCAP.CD,2023,5298.46421949276
TLA,Latin America & the Caribbean (IDA & IBRD countries),NY.GDP.PCAP.CD,2021,8076.87634033776
TLA,Latin America & the Caribbean (IDA & IBRD countries),NY.GDP.PCAP.CD,2022,9177.79711881332
TLA,Latin America & the Caribbean (IDA & IBRD countries),NY.GDP.PCAP.CD,2023,10259.5487208892
TLS,Timor-Leste,NY.GDP.PCAP.CD,2021,2684.92673717299
TLS,Timor-Leste,NY.GDP.PCAP.CD,2022,2343.24955542816
TLS,Timor-Leste,NY.GDP.PCAP.CD,2023,1502.4114958903
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",NY.GDP.PCAP.CD,2021,2754.03924421055
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",NY.GDP.PCAP.CD,2022,3017.03706401547
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",NY.GDP.PCAP.CD,2023,2867.14499885351
TON,Tonga,NY.GDP.PCAP.CD,2021,4922.8015864044
TON,Tonga,NY.GDP.PCAP.CD,2022,5298.01942454298
TON,Tonga,NY.GDP.PCAP.CD,2023,5651.59357939286
TSA,South Asia (IDA & IBRD),NY.GDP.PCAP.CD,2021,2273.72055805692
TSA,South Asia (IDA & IBRD),NY.GDP.PCAP.CD,2022,2326.72890585805
TSA,South Asia (IDA & IBRD),NY.GDP.PCAP.CD,2023,2449.857142451
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.PCAP.CD,2021,1785.98118191144
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.PCAP.CD,2022,1864.70686111924
TSS,Sub-Saharan Africa (IDA & IBRD countries),NY.GDP.PCAP.CD,2023,1682.2261488119
TTO,Trinidad and Tobago,NY.GDP.PCAP.CD,2021,17712.5674104655
TTO,Trinidad and Tobago,NY.GDP.PCAP.CD,2022,20750.5202434652
TTO,Trinidad and Tobago,NY.GDP.PCAP.CD,2023,18308.4536298575
TUN,Tunisia,NY.GDP.PCAP.CD,2021,3906.93926319391
TUN,Tunisia,NY.GDP.PCAP.CD,2022,3707.29283414381
TUN,Tunisia,NY.GDP.PCAP.CD,2023,3951.11683376921
TUR,Turkiye,NY.GDP.PCAP.CD,2021,9981.76398411336
TUR,Turkiye,NY.GDP.PCAP.CD,2022,10897.8397861365
TUR,Turkiye,NY.GDP.PCAP.CD,2023,13375.0947282864
TUV,Tuvalu,NY.GDP.PCAP.CD,2021,6042.51983141155
TUV,Tuvalu,NY.GDP.PCAP.CD,2022,5414.74642912412
TUV,Tuvalu,NY.GDP.PCAP.CD,2023,5143.8397437226
TZA,Tanzania,NY.GDP.PCAP.CD,2021,1159.85656738281
TZA,Tanzania,NY.GDP.PCAP.CD,2022,1207.52062988281
TZA,Tanzania,NY.GDP.PCAP.CD,2023,1224.00219726563
UGA,Uganda,NY.GDP.PCAP.CD,2021,882.791717542504
UGA,Uganda,NY.GDP.PCAP.CD,2022,963.067314117178
UGA,Uganda,NY.GDP.PCAP.CD,2023,1002.30913917142
UKR,Ukraine,NY.GDP.PCAP.CD,2021,4775.94580078125
UKR,Ukraine,NY.GDP.PCAP.CD,2022,4199.6708984375
UKR,Ukraine,NY.GDP.PCAP.CD,2023,5139.59814453125
URY,Uruguay,NY.GDP.PCAP.CD,2021,17881.8119616753
URY,Uruguay,NY.GDP.PCAP.CD,2022,21009.2883798725
URY,Uruguay,NY.GDP.PCAP.CD,2023,23378.6399733516
USA,United States,NY.GDP.PCAP.CD,2021,71441.2319805947
USA,United States,NY.GDP.PCAP.CD,2022,78008.6895811877
USA,United States,NY.GDP.PCAP.CD,2023,82586.7847707894
UZB,Uzbekistan,NY.GDP.PCAP.CD,2021,2370.36480555669
UZB,Uzbekistan,NY.GDP.PCAP.CD,2022,2698.60262953369
UZB,Uzbekistan,NY.GDP.PCAP.CD,2023,3015.97705069457
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.CD,2021,8641.27904024443
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.CD,2022,9693.55867833025
VCT,St. Vincent and the Grenadines,NY.GDP.PCAP.CD,2023,10582.3656725229
VEN,"Venezuela, RB",NY.GDP.PCAP.CD,2021,2004.93572921136
VEN,"Venezuela, RB",NY.GDP.PCAP.CD,2022,3155.04190923584
VEN,"Venezuela, RB",NY.GDP.PCAP.CD,2023,3617.47038396528
VGB,British Virgin Islands,NY.GDP.PCAP.CD,2021,
VGB,British Virgin Islands,NY.GDP.PCAP.CD,2022,
VGB,British Virgin Islands,NY.GDP.PCAP.CD,2023,
VIR,Virgin Islands (U.S.),NY.GDP.PCAP.CD,2021,42571.0777368471
VIR,Virgin Islands (U.S.),NY.GDP.PCAP.CD,2022,44320.909185774
VIR,Virgin Islands (U.S.),NY.GDP.PCAP.CD,2023,
VNM,Viet Nam,NY.GDP.PCAP.CD,2021,3704.1935590038
VNM,Viet Nam,NY.GDP.PCAP.CD,2022,4147.69777213621
VNM,Viet Nam,NY.GDP.PCAP.CD,2023,4322.82572261566
VUT,Vanuatu,NY.GDP.PCAP.CD,2021,3576.13770954363
VUT,Vanuatu,NY.GDP.PCAP.CD,2022,3679.53524327491
VUT,Vanuatu,NY.GDP.PCAP.CD,2023,3708.18942411253
WLD,World,NY.GDP.PCAP.CD,2021,12472.9074157191
WLD,World,NY.GDP.PCAP.CD,2022,12876.2377124072
WLD,World,NY.GDP.PCAP.CD,2023,13313.8575826001
WSM,Samoa,NY.GDP.PCAP.CD,2021,4021.55934894283
WSM,Samoa,NY.GDP.PCAP.CD,2022,4132.44717734444
WSM,Samoa,NY.GDP.PCAP.CD,2023,4822.74084650019
XKX,Kosovo,NY.GDP.PCAP.CD,2021,5269.69946181439
XKX,Kosovo,NY.GDP.PCAP.CD,2022,5298.1473871027
XKX,Kosovo,NY.GDP.PCAP.CD,2023,6220.33213919344
YEM,"Yemen, Rep.",NY.GDP.PCAP.CD,2021,
YEM,"Yemen, Rep.",NY.GDP.PCAP.CD,2022,
YEM,"Yemen, Rep.",NY.GDP.PCAP.CD,2023,
ZAF,South Africa,NY.GDP.PCAP.CD,2021,6828.75624590017
ZAF,South Africa,NY.GDP.PCAP.CD,2022,6534.24867783397
ZAF,South Africa,NY.GDP.PCAP.CD,2023,6034.27208964673
ZMB,Zambia,NY.GDP.PCAP.CD,2021,1127.16077872857
ZMB,Zambia,NY.GDP.PCAP.CD,2022,1447.12310138035
ZMB,Zambia,NY.GDP.PCAP.CD,2023,1330.72780576709
ZWE,Zimbabwe,NY.GDP.PCAP.CD,2021,2613.6167414057
ZWE,Zimbabwe,NY.GDP.PCAP.CD,2022,2536.40197087505
ZWE,Zimbabwe,NY.GDP.PCAP.CD,2023,2195.22502010174
